competitor,Discipline,Sex,Nationality,mark_numeric,Predicted_World_Record_Breaker,Probability_World_Record_Breaker,World_Record_Correct,Actual_World_Record_Breaker,Actual_National_Record_Breaker,Actual_Personal_Best_Breaker
Birke HAYLOM,5000-metres,female,ETH,893.49,No,6.337613e-05,Yes,No,No,No
Birke HAYLOM,5000-metres,female,ETH,893.49,No,6.337613e-05,Yes,No,No,No
Isobel BATT-DOYLE,5000-metres,female,AUS,893.82,No,0.00010306526,Yes,No,No,Yes
Mariana MACHADO,5000-metres,female,POR,893.91,No,6.5735134e-05,Yes,No,No,Yes
Beatrice CHEBET,5000-metres,female,KEN,894.36,No,6.5735134e-05,Yes,No,No,No
Ejgayehu TAYE,5000-metres,female,ETH,894.88,No,7.735023e-05,Yes,No,No,No
Karissa SCHWEIZER,5000-metres,female,USA,894.94,No,8.758907e-05,Yes,No,No,No
Faith KIPYEGON,5000-metres,female,KEN,895.07,No,8.758907e-05,Yes,No,No,No
Idaira PRIETO,5000-metres,female,ESP,895.15,No,0.00010306526,Yes,No,No,Unknown
Nadia BATTOCLETTI,5000-metres,female,ITA,895.42,No,1.910662e-05,Yes,No,No,No
Caroline KARIBA,5000-metres,female,KEN,895.45,No,5.3859305e-05,Yes,No,No,Yes
Calli HAUGER-THACKERY,5000-metres,female,GBR,895.68,No,4.364192e-05,Yes,No,No,Unknown
Margaret AKIDOR,5000-metres,female,KEN,895.82,No,5.3859305e-05,Yes,No,No,No
Lauren RYAN,5000-metres,female,AUS,895.88,No,0.00010306526,Yes,No,No,Yes
Maudie SKYRING,5000-metres,female,AUS,895.93,No,0.00010306526,Yes,No,No,Unknown
Bailey HERTENSTEIN,5000-metres,female,USA,896.33,No,6.5735134e-05,Yes,No,No,Unknown
Marta ALEMAYO,5000-metres,female,ETH,896.34,No,6.337613e-05,Yes,No,No,Unknown
Marta ALEMAYO,5000-metres,female,ETH,896.34,No,6.337613e-05,Yes,No,No,Unknown
Marta ALEMAYO,5000-metres,female,ETH,896.34,No,6.337613e-05,Yes,No,No,Unknown
Karissa SCHWEIZER,5000-metres,female,USA,896.38,No,8.758907e-05,Yes,No,No,No
Gudaf TSEGAY,5000-metres,female,ETH,896.46,No,0.00010306526,Yes,No,No,No
Klara LUKAN,5000-metres,female,SLO,896.5,No,6.5735134e-05,Yes,No,Yes,Yes
Faith KIPYEGON,5000-metres,female,KEN,896.71,No,8.758907e-05,Yes,No,No,No
Rose DAVIES,5000-metres,female,AUS,896.83,No,7.735023e-05,Yes,No,No,Yes
Elena BURKARD,5000-metres,female,GER,896.87,No,2.5459094e-05,Yes,No,No,Yes
Marta GARCÍA,5000-metres,female,ESP,896.96,No,0.00010306526,Yes,No,No,Yes
Medina EISA,5000-metres,female,ETH,897.03,No,6.337613e-05,Yes,No,No,No
Shelby HOULIHAN,5000-metres,female,USA,897.42,No,8.758907e-05,Yes,No,No,No
Josette ANDREWS,5000-metres,female,USA,897.59,No,8.758907e-05,Yes,No,No,No
Lexy HALLADAY,5000-metres,female,USA,897.63,No,6.5735134e-05,Yes,No,No,Unknown
Linden HALL,5000-metres,female,AUS,897.8,No,0.00010306526,Yes,No,No,Yes
Gudaf TSEGAY,5000-metres,female,ETH,897.82,No,0.00010306526,Yes,No,No,No
Elisa PALMERO,5000-metres,female,ITA,897.87,No,2.5459094e-05,Yes,No,No,Unknown
Agnes Jebet NGETICH,5000-metres,female,KEN,897.9,No,6.5735134e-05,Yes,No,No,No
Jane HEDENGREN,5000-metres,female,USA,897.93,No,5.3859305e-05,Yes,No,No,Unknown
Jane HEDENGREN,5000-metres,female,USA,897.93,No,5.3859305e-05,Yes,No,No,Unknown
Grace HARTMAN,5000-metres,female,USA,898.11,No,5.3859305e-05,Yes,No,No,Unknown
Mekedes ALEMESHETE,5000-metres,female,ETH,898.36,No,6.337613e-05,Yes,No,No,No
Mekedes ALEMESHETE,5000-metres,female,ETH,898.36,No,6.337613e-05,Yes,No,No,No
Linden HALL,5000-metres,female,AUS,898.43,No,0.00010306526,Yes,No,No,Yes
Lucy NDUTA,5000-metres,female,KEN,898.54,No,5.3859305e-05,Yes,No,No,Unknown
Alessia ZARBO,5000-metres,female,FRA,898.59,No,3.2752672e-05,Yes,No,No,Unknown
Jana VAN LENT,5000-metres,female,BEL,898.68,No,7.735023e-05,Yes,No,Yes,Unknown
Norah JERUTO,5000-metres,female,KAZ,898.71,No,3.242072e-05,Yes,No,No,No
Emily VENTERS,5000-metres,female,USA,898.77,No,6.5735134e-05,Yes,No,No,Yes
Lea MEYER,5000-metres,female,GER,898.85,No,2.5459094e-05,Yes,No,No,Yes
Nozomi TANAKA,5000-metres,female,JPN,899.02,No,2.4331244e-05,Yes,No,No,No
Marta GARCÍA,5000-metres,female,ESP,899.23,No,0.00010306526,Yes,No,No,Yes
Agnes Jebet NGETICH,5000-metres,female,KEN,899.8,No,6.5735134e-05,Yes,No,No,No
Maurine Jepkoech CHEBOR,5000-metres,female,KEN,900.09,No,5.3859305e-05,Yes,No,No,Yes
Elise CRANNY,5000-metres,female,USA,900.23,No,8.758907e-05,Yes,No,No,No
Josette ANDREWS,5000-metres,female,USA,900.25,No,8.758907e-05,Yes,No,No,No
Elise VANDERELST,5000-metres,female,BEL,900.52,No,0.00010306526,Yes,No,Yes,Unknown
Annie RODENFELS,5000-metres,female,USA,900.64,No,8.758907e-05,Yes,No,No,Yes
Allie BUCHALSKI,5000-metres,female,USA,900.79,No,8.758907e-05,Yes,No,No,No
Janet Jepkoech CHEPKEMOI,5000-metres,female,KEN,900.92,No,5.3859305e-05,Yes,No,No,Unknown
Janet Jepkoech CHEPKEMOI,5000-metres,female,KEN,900.92,No,5.3859305e-05,Yes,No,No,Unknown
Samiyah HASSAN NOUR,5000-metres,female,DJI,900.95,No,7.735023e-05,Yes,No,Yes,Yes
Janeth Nyiva MUTUNGI,5000-metres,female,KEN,900.98,No,5.3859305e-05,Yes,No,No,Yes
Marta GARCÍA,5000-metres,female,ESP,901.02,No,0.00010306526,Yes,No,No,Yes
Tabithanjeri KAMAU,5000-metres,female,KEN,901.17,No,6.5735134e-05,Yes,No,No,No
Simone PLOURDE,5000-metres,female,CAN,901.21,No,7.735023e-05,Yes,No,No,Yes
Amanda VESTRI,5000-metres,female,USA,901.22,No,6.5735134e-05,Yes,No,No,Yes
Hannah NUTTALL,5000-metres,female,GBR,901.25,No,4.364192e-05,Yes,No,No,Yes
Esther CHEBET,5000-metres,female,UGA,901.59,No,8.758907e-05,Yes,No,No,Yes
Aynadis MEBRATU,5000-metres,female,ETH,901.62,No,6.337613e-05,Yes,No,No,No
Alicia MONSON,5000-metres,female,USA,901.63,No,8.758907e-05,Yes,No,No,No
India WEIR,5000-metres,female,GBR,901.92,No,3.2752672e-05,Yes,No,No,Unknown
Fantaye BELAYNEH,5000-metres,female,ETH,902.05,No,7.735023e-05,Yes,No,No,No
Alexandra MILLARD,5000-metres,female,GBR,902.64,No,3.2752672e-05,Yes,No,No,Unknown
Sarah LAHTI,5000-metres,female,SWE,902.65,No,8.758907e-05,Yes,No,No,Yes
Jessica HULL,5000-metres,female,AUS,902.74,No,0.00010306526,Yes,No,No,No
Jana VAN LENT,5000-metres,female,BEL,902.75,No,7.735023e-05,Yes,No,Yes,Unknown
Georgia GRIFFITH,5000-metres,female,AUS,902.92,No,0.00010306526,Yes,No,No,Unknown
Tsigie GEBRESELAMA,5000-metres,female,ETH,903.21,No,7.735023e-05,Yes,No,No,No
Sarah CHELANGAT,5000-metres,female,UGA,903.33,No,6.5735134e-05,Yes,No,No,No
Georgie GRGEC,5000-metres,female,NZL,903.37,No,8.758907e-05,Yes,No,No,Unknown
Rose DAVIES,5000-metres,female,AUS,903.61,No,7.735023e-05,Yes,No,No,Yes
Lucy NDUTA,5000-metres,female,KEN,903.66,No,5.3859305e-05,Yes,No,No,Unknown
Nadia BATTOCLETTI,5000-metres,female,ITA,903.73,No,1.910662e-05,Yes,No,No,No
Klara LUKAN,5000-metres,female,SLO,903.82,No,6.5735134e-05,Yes,No,No,No
Rose DAVIES,5000-metres,female,AUS,903.83,No,7.735023e-05,Yes,No,No,Yes
Maria FORERO,5000-metres,female,ESP,903.88,No,6.337613e-05,Yes,No,No,Unknown
Purity Kajuju GITONGA,5000-metres,female,KEN,903.89,No,8.758907e-05,Yes,No,No,Yes
Linden HALL,5000-metres,female,AUS,904.03,No,0.00010306526,Yes,No,No,Yes
Katelyn TUOHY,5000-metres,female,USA,904.07,No,6.5735134e-05,Yes,No,No,No
Ririka HIRONAKA,5000-metres,female,JPN,904.11,No,2.4331244e-05,Yes,No,No,No
Linden HALL,5000-metres,female,AUS,904.18,No,0.00010306526,Yes,No,No,Yes
Caroline KARIBA,5000-metres,female,KEN,904.3,No,5.3859305e-05,Yes,No,No,Yes
Gabriela DEBUES-STAFFORD,5000-metres,female,CAN,904.3,No,0.00010306526,Yes,No,No,No
Micol MAJORI,5000-metres,female,ITA,904.32,No,2.5459094e-05,Yes,No,No,Unknown
Hilda OLEMOMOI,5000-metres,female,KEN,904.65,No,5.3859305e-05,Yes,No,No,Yes
Fotyen TESFAY,5000-metres,female,ETH,904.83,No,0.00010306526,Yes,No,No,Yes
Ella DONAGHU,5000-metres,female,USA,905.03,No,8.758907e-05,Yes,No,No,Yes
Agnes Mwikali MUTUKU,5000-metres,female,KEN,905.03,No,5.3859305e-05,Yes,No,No,No
Cari HUGHES,5000-metres,female,GBR,905.05,No,4.364192e-05,Yes,No,No,Unknown
Sarah LAHTI,5000-metres,female,SWE,905.13,No,8.758907e-05,Yes,No,No,No
Aude CLAVIER,5000-metres,female,FRA,905.19,No,4.364192e-05,Yes,No,No,Unknown
Lucy JENKS,5000-metres,female,USA,905.29,No,6.5735134e-05,Yes,No,No,Unknown
Chloe SCRIMGEOUR,5000-metres,female,USA,905.4,No,5.3859305e-05,Yes,No,No,Yes
Katie CAMARENA,5000-metres,female,USA,905.44,No,8.758907e-05,Yes,No,No,Yes
Natalie RULE,5000-metres,female,AUS,905.56,No,0.00010306526,Yes,No,No,Yes
Jennifer GULIKERS,5000-metres,female,NED,905.68,No,8.758907e-05,Yes,No,No,Unknown
Lauren RYAN,5000-metres,female,AUS,905.68,No,0.00010306526,Yes,No,No,Yes
Ririka HIRONAKA,5000-metres,female,JPN,905.69,No,2.4331244e-05,Yes,No,No,No
Lea MEYER,5000-metres,female,GER,905.86,No,2.5459094e-05,Yes,No,No,Yes
Doris LEMNGOLE,5000-metres,female,KEN,905.93,No,6.5735134e-05,Yes,No,No,Unknown
Wuga HE,5000-metres,female,CHN,906.01,No,0.00010306526,Yes,No,No,Yes
Elise VANDERELST,5000-metres,female,BEL,906.05,No,0.00010306526,Yes,No,Yes,Unknown
Lexy HALLADAY,5000-metres,female,USA,906.17,No,6.5735134e-05,Yes,No,No,Unknown
Elise CRANNY,5000-metres,female,USA,906.65,No,8.758907e-05,Yes,No,No,No
Micheline NIYOMAHORO,5000-metres,female,BDI,906.65,No,7.735023e-05,Yes,No,No,Unknown
Elisa PALMERO,5000-metres,female,ITA,906.65,No,2.5459094e-05,Yes,No,No,Unknown
Amaris TYYNISMAA,5000-metres,female,USA,906.69,No,6.5735134e-05,Yes,No,No,Unknown
Nozomi TANAKA,5000-metres,female,JPN,906.78,No,2.4331244e-05,Yes,No,No,No
Charity CHEROP,5000-metres,female,UGA,906.84,No,5.3859305e-05,Yes,No,No,Unknown
Charity CHEROP,5000-metres,female,UGA,906.84,No,5.3859305e-05,Yes,No,No,Unknown
Maudie SKYRING,5000-metres,female,AUS,906.84,No,0.00010306526,Yes,No,No,Unknown
Kana MIZUMOTO,5000-metres,female,JPN,906.98,No,1.9935367e-05,Yes,No,No,Unknown
Katelyn TUOHY,5000-metres,female,USA,907.27,No,5.3859305e-05,Yes,No,No,No
Amalie SÆTEN,5000-metres,female,NOR,907.33,No,8.758907e-05,Yes,No,No,Unknown
Nozomi TANAKA,5000-metres,female,JPN,907.34,No,3.242072e-05,Yes,No,No,No
Elise VANDERELST,5000-metres,female,BEL,907.38,No,0.00010306526,Yes,No,Yes,Unknown
Medina EISA,5000-metres,female,ETH,907.47,No,6.337613e-05,Yes,No,No,No
Lucy NDUTA,5000-metres,female,KEN,907.55,No,5.3859305e-05,Yes,No,No,Unknown
Pamela KOSGEI,5000-metres,female,KEN,907.57,No,5.3859305e-05,Yes,No,No,Unknown
Maureen KOSTER,5000-metres,female,NED,907.58,No,8.758907e-05,Yes,No,No,No
Kayley DELAY,5000-metres,female,USA,907.77,No,8.758907e-05,Yes,No,No,Unknown
Ella DONAGHU,5000-metres,female,USA,908.03,No,8.758907e-05,Yes,No,No,Yes
Elise STEARNS,5000-metres,female,USA,908.07,No,6.5735134e-05,Yes,No,No,Unknown
Innes FITZGERALD,5000-metres,female,GBR,908.22,No,2.6835354e-05,Yes,No,No,Unknown
Innes FITZGERALD,5000-metres,female,GBR,908.22,No,2.6835354e-05,Yes,No,No,Unknown
Federica DEL BUONO,5000-metres,female,ITA,908.48,No,2.5459094e-05,Yes,No,No,Yes
Katie IZZO,5000-metres,female,USA,908.54,No,8.758907e-05,Yes,No,No,Yes
Agnes Mwikali MUTUKU,5000-metres,female,KEN,908.55,No,5.3859305e-05,Yes,No,No,No
Lauren RYAN,5000-metres,female,AUS,908.58,No,0.00010306526,Yes,No,No,Yes
Lisa ROOMS,5000-metres,female,BEL,908.66,No,0.00010306526,Yes,No,Yes,Unknown
Heather MACLEAN,5000-metres,female,USA,908.72,No,8.758907e-05,Yes,No,No,Unknown
Innes FITZGERALD,5000-metres,female,GBR,909.04,No,2.6835354e-05,Yes,No,No,Unknown
Innes FITZGERALD,5000-metres,female,GBR,909.04,No,2.6835354e-05,Yes,No,No,Unknown
Yvonne Jepchirchir CHEPKOSGEI,5000-metres,female,KEN,909.06,No,5.3859305e-05,Yes,No,No,Unknown
Yvonne Jepchirchir CHEPKOSGEI,5000-metres,female,KEN,909.06,No,5.3859305e-05,Yes,No,No,Unknown
Jessica MCCLAIN,5000-metres,female,USA,909.5,No,8.758907e-05,Yes,No,No,Unknown
Klara LUKAN,5000-metres,female,SLO,909.56,No,6.5735134e-05,Yes,No,No,No
Natalie RULE,5000-metres,female,AUS,909.89,No,0.00010306526,Yes,No,No,No
Lucy JENKS,5000-metres,female,USA,909.91,No,6.5735134e-05,Yes,No,No,Unknown
Katie CAMARENA,5000-metres,female,USA,910.0,No,8.758907e-05,Yes,No,No,Yes
Isobel BATT-DOYLE,5000-metres,female,AUS,910.1,No,0.00010306526,Yes,No,No,No
Svetlana APLACHKINA,5000-metres,female,RUS,910.28,No,8.758907e-05,Yes,No,No,Yes
Hellen Ekalale LOBUN,5000-metres,female,KEN,910.3,No,8.758907e-05,Yes,No,No,No
Verity OCKENDEN,5000-metres,female,GBR,910.35,No,4.364192e-05,Yes,No,No,No
Regan YEE,5000-metres,female,CAN,910.61,No,0.00010306526,Yes,No,No,Yes
Glenrose XABA,5000-metres,female,RSA,910.62,No,8.758907e-05,Yes,No,No,Unknown
Ririka HIRONAKA,5000-metres,female,JPN,910.68,No,2.4331244e-05,Yes,No,No,No
Sophia KENNEDY,5000-metres,female,USA,910.71,No,5.3859305e-05,Yes,No,No,Unknown
Margaret AKIDOR,5000-metres,female,KEN,910.91,No,6.5735134e-05,Yes,No,No,No
Agnes Mwikali MUTUKU,5000-metres,female,KEN,910.98,No,5.3859305e-05,Yes,No,No,No
Courtney WAYMENT,5000-metres,female,USA,910.99,No,8.758907e-05,Yes,No,No,Yes
Yenawa NBRET,5000-metres,female,ETH,911.02,No,6.337613e-05,Yes,No,No,Unknown
Yenawa NBRET,5000-metres,female,ETH,911.02,No,6.337613e-05,Yes,No,No,Unknown
Grace HARTMAN,5000-metres,female,USA,911.1,No,5.3859305e-05,Yes,No,No,Unknown
Sophia KENNEDY,5000-metres,female,USA,911.12,No,5.3859305e-05,Yes,No,No,Unknown
Idaira PRIETO,5000-metres,female,ESP,911.16,No,0.00010306526,Yes,No,No,Unknown
Maudie SKYRING,5000-metres,female,AUS,911.22,No,0.00010306526,Yes,No,No,Unknown
Paityn NOE,5000-metres,female,USA,911.27,No,6.5735134e-05,Yes,No,No,Unknown
Hilda OLEMOMOI,5000-metres,female,KEN,911.33,No,5.3859305e-05,Yes,No,No,Yes
Doris LEMNGOLE,5000-metres,female,KEN,911.62,No,6.5735134e-05,Yes,No,No,Unknown
Federica DEL BUONO,5000-metres,female,ITA,911.63,No,2.5459094e-05,Yes,No,No,Yes
Esther MUTHONI,5000-metres,female,KEN,911.88,No,6.5735134e-05,Yes,No,No,No
Paityn NOE,5000-metres,female,USA,911.89,No,6.5735134e-05,Yes,No,No,Unknown
Amaris TYYNISMAA,5000-metres,female,USA,911.95,No,6.5735134e-05,Yes,No,No,Unknown
Grace HARTMAN,5000-metres,female,USA,912.03,No,5.3859305e-05,Yes,No,No,Unknown
Regan YEE,5000-metres,female,CAN,912.3,No,0.00010306526,Yes,No,No,Yes
Allie BUCHALSKI,5000-metres,female,USA,912.46,No,8.758907e-05,Yes,No,No,No
Esther WAMBUI,5000-metres,female,KEN,912.52,No,5.3859305e-05,Yes,No,No,Yes
Jessica MCCLAIN,5000-metres,female,USA,912.57,No,8.758907e-05,Yes,No,No,Unknown
Diane VAN ES,5000-metres,female,NED,912.57,No,8.758907e-05,Yes,No,No,No
Ririka HIRONAKA,5000-metres,female,JPN,912.61,No,2.4331244e-05,Yes,No,No,No
Calli HAUGER-THACKERY,5000-metres,female,GBR,912.67,No,4.364192e-05,Yes,No,No,Unknown
Svetlana APLACHKINA,5000-metres,female,RUS,912.87,No,8.758907e-05,Yes,No,No,No
Yuma YAMAMOTO,5000-metres,female,JPN,912.97,No,2.4331244e-05,Yes,No,No,Yes
Jana VAN LENT,5000-metres,female,BEL,913.07,No,7.735023e-05,Yes,No,No,Unknown
Isobel BATT-DOYLE,5000-metres,female,AUS,913.14,No,0.00010306526,Yes,No,No,No
Kana MIZUMOTO,5000-metres,female,JPN,913.19,No,1.9935367e-05,Yes,No,No,Unknown
Jane HEDENGREN,5000-metres,female,USA,913.26,No,5.3859305e-05,Yes,No,No,Unknown
Jane HEDENGREN,5000-metres,female,USA,913.26,No,5.3859305e-05,Yes,No,No,Unknown
Purity Kajuju GITONGA,5000-metres,female,KEN,913.4,No,8.758907e-05,Yes,No,No,No
Shelby HOULIHAN,5000-metres,female,USA,913.61,No,8.758907e-05,Yes,No,No,No
Courtney FRERICHS,5000-metres,female,USA,913.65,No,8.758907e-05,Yes,No,No,No
Katie WASSERMAN,5000-metres,female,USA,913.77,No,8.758907e-05,Yes,No,No,Yes
Agnes Jebet NGETICH,5000-metres,female,KEN,913.78,No,6.5735134e-05,Yes,No,No,No
Chloe SCRIMGEOUR,5000-metres,female,USA,914.07,No,5.3859305e-05,Yes,No,No,Yes
Idaira PRIETO,5000-metres,female,ESP,914.11,No,0.00010306526,Yes,No,No,Unknown
Grace HARTMAN,5000-metres,female,USA,914.18,No,5.3859305e-05,Yes,No,No,Unknown
Konstanze KLOSTERHALFEN,5000-metres,female,GER,914.22,No,2.5459094e-05,Yes,No,No,No
Elise CRANNY,5000-metres,female,USA,914.26,No,8.758907e-05,Yes,No,No,No
Olivia MARKEZICH,5000-metres,female,USA,914.42,No,6.5735134e-05,Yes,No,No,Unknown
Yvonne Jepchirchir CHEPKOSGEI,5000-metres,female,KEN,914.51,No,5.3859305e-05,Yes,No,No,Unknown
Yvonne Jepchirchir CHEPKOSGEI,5000-metres,female,KEN,914.51,No,5.3859305e-05,Yes,No,No,Unknown
Maurine Jepkoech CHEBOR,5000-metres,female,KEN,914.57,No,5.3859305e-05,Yes,No,No,Yes
Laura GALVÁN,5000-metres,female,MEX,914.59,No,8.758907e-05,Yes,No,No,No
Micol MAJORI,5000-metres,female,ITA,914.66,No,2.5459094e-05,Yes,No,No,Unknown
Esther CHEBET,5000-metres,female,UGA,914.82,No,8.758907e-05,Yes,No,No,No
Lucy JENKS,5000-metres,female,USA,914.86,No,6.5735134e-05,Yes,No,No,Unknown
Lexy HALLADAY,5000-metres,female,USA,914.93,No,6.5735134e-05,Yes,No,No,Unknown
Jana VAN LENT,5000-metres,female,BEL,914.93,No,7.735023e-05,Yes,No,No,Unknown
Josette ANDREWS,5000-metres,female,USA,915.01,No,8.758907e-05,Yes,No,No,No
Maudie SKYRING,5000-metres,female,AUS,915.15,No,0.00010306526,Yes,No,No,Unknown
Elise CRANNY,5000-metres,female,USA,915.31,No,8.758907e-05,Yes,No,No,No
Chloé HERBIET,5000-metres,female,BEL,915.31,No,0.00010306526,Yes,No,No,Unknown
Amaris TYYNISMAA,5000-metres,female,USA,915.31,No,6.5735134e-05,Yes,No,No,Unknown
Parul CHAUDHARY,5000-metres,female,IND,915.33,No,2.5459094e-05,Yes,No,No,No
Lucy JENKS,5000-metres,female,USA,915.58,No,6.5735134e-05,Yes,No,No,Unknown
Kaylee MITCHELL,5000-metres,female,USA,915.8,No,6.5735134e-05,Yes,No,No,Unknown
Eleanor FULTON,5000-metres,female,USA,915.82,No,8.758907e-05,Yes,No,No,Yes
Innes FITZGERALD,5000-metres,female,GBR,915.83,No,2.6835354e-05,Yes,No,No,Unknown
Innes FITZGERALD,5000-metres,female,GBR,915.83,No,2.6835354e-05,Yes,No,No,Unknown
Ai HOSODA,5000-metres,female,JPN,915.87,No,3.242072e-05,Yes,No,No,Yes
Abeba AREGAWI,5000-metres,female,SWE,915.88,No,8.758907e-05,Yes,No,No,Unknown
Weini KELATI FREZGHI,5000-metres,female,USA,915.89,No,8.758907e-05,Yes,No,No,No
Sharon CHEPKEMOI,5000-metres,female,KEN,916.34,No,5.3859305e-05,Yes,No,No,Unknown
Sharon CHEPKEMOI,5000-metres,female,KEN,916.34,No,5.3859305e-05,Yes,No,No,Unknown
Idaira PRIETO,5000-metres,female,ESP,916.48,No,0.00010306526,Yes,No,No,Unknown
Bailey HERTENSTEIN,5000-metres,female,USA,916.54,No,6.5735134e-05,Yes,No,No,Unknown
Nanaka IZAWA,5000-metres,female,JPN,916.7,No,3.242072e-05,Yes,No,No,Unknown
Rylee BLADE,5000-metres,female,USA,916.72,No,6.5735134e-05,Yes,No,No,Unknown
Rylee BLADE,5000-metres,female,USA,916.72,No,6.5735134e-05,Yes,No,No,Unknown
Karissa SCHWEIZER,5000-metres,female,USA,916.76,No,8.758907e-05,Yes,No,No,No
Yuma YAMAMOTO,5000-metres,female,JPN,916.86,No,2.4331244e-05,Yes,No,No,No
Megan KEITH,5000-metres,female,GBR,916.91,No,3.2752672e-05,Yes,No,No,No
Jenna HUTCHINS,5000-metres,female,USA,916.95,No,5.3859305e-05,Yes,No,No,Unknown
Elena BURKARD,5000-metres,female,GER,917.12,No,2.5459094e-05,Yes,No,No,No
Annika REISS,5000-metres,female,USA,917.31,No,6.5735134e-05,Yes,No,No,Unknown
Gabriela DEBUES-STAFFORD,5000-metres,female,CAN,917.32,No,0.00010306526,Yes,No,No,No
Georgia GRIFFITH,5000-metres,female,AUS,917.5,No,0.00010306526,Yes,No,No,Unknown
Rachel MCARTHUR,5000-metres,female,USA,917.9,No,6.5735134e-05,Yes,No,No,Unknown
Tabithanjeri KAMAU,5000-metres,female,KEN,917.93,No,6.5735134e-05,Yes,No,No,No
Regan YEE,5000-metres,female,CAN,918.17,No,0.00010306526,Yes,No,No,Yes
Abby NICHOLS,5000-metres,female,USA,918.29,No,8.758907e-05,Yes,No,No,No
Diane VAN ES,5000-metres,female,NED,918.4,No,8.758907e-05,Yes,No,No,No
Chloe THOMAS,5000-metres,female,CAN,918.4,No,6.337613e-05,Yes,No,No,Unknown
Chloe THOMAS,5000-metres,female,CAN,918.49,No,6.337613e-05,Yes,No,No,Unknown
Grace FETHERSTONHAUGH,5000-metres,female,CAN,918.56,No,7.735023e-05,Yes,No,No,Unknown
Tabithanjeri KAMAU,5000-metres,female,KEN,918.77,No,6.5735134e-05,Yes,No,No,No
Charity CHEROP,5000-metres,female,UGA,918.82,No,5.3859305e-05,Yes,No,No,Unknown
Charity CHEROP,5000-metres,female,UGA,918.82,No,5.3859305e-05,Yes,No,No,Unknown
Francine NIYOMUKUNZI,5000-metres,female,BDI,918.83,No,7.735023e-05,Yes,No,No,No
Abby NICHOLS,5000-metres,female,USA,918.87,No,8.758907e-05,Yes,No,No,No
Agnes Mwikali MUTUKU,5000-metres,female,KEN,918.89,No,5.3859305e-05,Yes,No,No,No
Katie IZZO,5000-metres,female,USA,918.93,No,8.758907e-05,Yes,No,No,No
Vanessa FRASER,5000-metres,female,USA,918.98,No,8.758907e-05,Yes,No,No,No
Joy CHEPTOYEK,5000-metres,female,UGA,918.98,No,6.5735134e-05,Yes,No,No,Yes
Margaret AROT,5000-metres,female,KEN,919.1,No,5.3859305e-05,Yes,No,No,Unknown
Margaret AROT,5000-metres,female,KEN,919.1,No,5.3859305e-05,Yes,No,No,Unknown
Tomoka KIMURA,5000-metres,female,JPN,919.13,No,3.242072e-05,Yes,No,No,No
Federica DEL BUONO,5000-metres,female,ITA,919.15,No,2.5459094e-05,Yes,No,No,No
Ririka HIRONAKA,5000-metres,female,JPN,919.23,No,2.4331244e-05,Yes,No,No,No
Tabithanjeri KAMAU,5000-metres,female,KEN,919.25,No,6.5735134e-05,Yes,No,No,No
Caroline KARIBA,5000-metres,female,KEN,919.46,No,5.3859305e-05,Yes,No,No,Yes
Emily INFELD,5000-metres,female,USA,919.54,No,8.758907e-05,Yes,No,No,No
Kiros MUAZ,5000-metres,female,ETH,919.56,No,6.337613e-05,Yes,No,No,Unknown
Miyaka SUGATA,5000-metres,female,JPN,919.59,No,2.4331244e-05,Yes,No,No,Unknown
Deborah CHEMUTAI,5000-metres,female,KEN,919.85,No,5.3859305e-05,Yes,No,No,Unknown
Svetlana APLACHKINA,5000-metres,female,RUS,919.89,No,8.758907e-05,Yes,No,No,No
Lyubov DUBROVSKAYA,5000-metres,female,RUS,919.94,No,8.758907e-05,Yes,No,No,Unknown
Glenrose XABA,5000-metres,female,RSA,920.0,No,8.758907e-05,Yes,No,No,Unknown
Lisa ROOMS,5000-metres,female,BEL,920.05,No,0.00010306526,Yes,No,No,Unknown
Mary AKAI,5000-metres,female,KEN,920.2,No,5.3859305e-05,Yes,No,No,Unknown
Mary AKAI,5000-metres,female,KEN,920.2,No,5.3859305e-05,Yes,No,No,Unknown
Mary AKAI,5000-metres,female,KEN,920.2,No,5.3859305e-05,Yes,No,No,Unknown
Everlyn KEMBOI,5000-metres,female,USA,920.24,No,6.5735134e-05,Yes,No,No,Yes
Abezu KEBEDE,5000-metres,female,ETH,920.46,No,7.735023e-05,Yes,No,No,Unknown
Izzy FRY,5000-metres,female,GBR,920.48,No,3.2752672e-05,Yes,No,No,Yes
Elise VANDERELST,5000-metres,female,BEL,920.8,No,0.00010306526,Yes,No,No,Unknown
Sheila JEBET,5000-metres,female,KEN,921.02,No,5.3859305e-05,Yes,No,No,Unknown
Carla GALLARDO,5000-metres,female,ESP,921.06,No,0.00010306526,Yes,No,No,No
Elisa PALMERO,5000-metres,female,ITA,921.12,No,1.910662e-05,Yes,No,No,Unknown
Yuka ANDO,5000-metres,female,JPN,921.16,No,3.242072e-05,Yes,No,No,No
Gemene MAMITE,5000-metres,female,ETH,921.25,No,6.337613e-05,Yes,No,No,Unknown
Gemene MAMITE,5000-metres,female,ETH,921.25,No,6.337613e-05,Yes,No,No,Unknown
Veerle BAKKER,5000-metres,female,NED,921.26,No,8.758907e-05,Yes,No,No,Unknown
Rika KASEDA,5000-metres,female,JPN,921.34,No,3.242072e-05,Yes,No,No,No
Federica DEL BUONO,5000-metres,female,ITA,921.34,No,2.5459094e-05,Yes,No,No,No
